loaded_at;fixed acidity;quality;chlorides;pH;citric acid;residual sugar;sulphates;wine_id;volatile acidity;total sulfur dioxide;density;free sulfur dioxide;alcohol
2024-07-18T09:10:29.271741+UTC;8.5;5;0.097;3.13;0.2;2.1;0.48;4191644623;0.66;113.0;0.99733;23.0;9.2
2024-07-18T09:10:29.271741+UTC;9.0;6;0.068;3.2;0.43;2.4;0.6;1945355866;0.4;46.0;0.9943;29.0;12.2
2024-07-18T09:10:29.271741+UTC;6.7;5;0.079;3.46;0.09;2.9;0.61;1149106000;0.56;22.0;0.99669;7.0;10.2
2024-07-18T09:10:29.271741+UTC;10.4;6;0.066;3.33;0.48;1.9;0.87;2158054599;0.26;10.0;0.99724;6.0;10.9
2024-07-18T09:10:29.271741+UTC;10.4;6;0.066;3.33;0.48;1.9;0.87;2158054599;0.26;10.0;0.99724;6.0;10.9
2024-07-18T09:10:29.271741+UTC;10.1;7;0.104;3.22;0.5;2.4;0.65;4009773049;0.38;13.0;0.99643;6.0;11.6
2024-07-18T09:10:29.271741+UTC;8.5;5;0.079;3.52;0.44;1.7;0.63;4160608348;0.34;12.0;0.99605;6.0;10.7
2024-07-18T09:10:29.271741+UTC;8.8;7;0.073;3.3;0.41;5.9;0.62;2002689546;0.33;13.0;0.99658;7.0;12.1
2024-07-18T09:10:29.271741+UTC;7.2;5;0.083;3.44;0.3;2.1;0.52;3115420890;0.41;72.0;0.997;35.0;9.4
2024-07-18T09:10:29.271741+UTC;7.2;5;0.083;3.44;0.3;2.1;0.52;3115420890;0.41;72.0;0.997;35.0;9.4
2024-07-18T09:10:29.271741+UTC;8.4;5;0.109;3.15;0.29;2.6;0.5;3431026218;0.59;119.0;0.99801;31.0;9.1
2024-07-18T09:10:29.271741+UTC;7.0;7;0.061;3.28;0.32;3.6;0.49;673522405;0.4;29.0;0.99416;9.0;11.3
2024-07-18T09:10:29.271741+UTC;12.2;5;0.075;3.13;0.49;1.4;0.63;2770215432;0.45;6.0;0.9969;3.0;10.4
2024-07-18T09:10:29.271741+UTC;9.1;6;0.065;3.32;0.3;1.9;0.71;792095218;0.5;17.0;0.99774;8.0;10.5
2024-07-18T09:10:29.271741+UTC;9.5;5;0.079;3.25;0.26;1.9;0.62;3262276026;0.86;28.0;0.99712;13.0;10.0
2024-07-18T09:10:29.271741+UTC;7.3;6;0.07;3.34;0.32;2.1;0.82;3895833225;0.52;70.0;0.99418;51.0;12.9
2024-07-18T09:10:29.271741+UTC;9.1;6;0.065;3.32;0.3;1.9;0.71;792095218;0.5;17.0;0.99774;8.0;10.5
2024-07-18T09:10:29.271741+UTC;12.2;5;0.075;3.13;0.49;1.4;0.63;2770215432;0.45;6.0;0.9969;3.0;10.4
2024-07-18T09:10:29.271741+UTC;7.4;6;0.064;3.45;0.0;2.0;0.58;3105941440;0.58;11.0;0.99562;7.0;11.3
2024-07-18T09:10:29.271741+UTC;9.8;7;0.066;3.19;0.39;1.4;0.55;1367960655;0.34;7.0;0.9947;3.0;11.4
2024-07-18T09:10:29.271741+UTC;7.1;5;0.08;3.44;0.3;1.6;0.5;2368805403;0.36;70.0;0.99693;35.0;9.4
2024-07-18T09:10:29.271741+UTC;7.7;5;0.097;3.16;0.12;1.7;0.49;3269758082;0.39;27.0;0.99596;19.0;9.4
2024-07-18T09:10:29.271741+UTC;9.7;6;0.073;3.14;0.4;1.5;0.51;2923455638;0.295;21.0;0.99556;14.0;10.9
2024-07-18T09:10:29.271741+UTC;7.7;5;0.097;3.16;0.12;1.7;0.49;3269758082;0.39;27.0;0.99596;19.0;9.4
2024-07-18T09:10:29.271741+UTC;7.1;5;0.082;3.45;0.28;2.0;0.48;1121937887;0.34;68.0;0.99694;31.0;9.4
2024-07-18T09:10:29.271741+UTC;6.5;6;0.076;3.36;0.1;2.0;0.48;1601412985;0.4;47.0;0.99554;30.0;9.4
2024-07-18T09:10:29.271741+UTC;7.1;5;0.082;3.45;0.28;2.0;0.48;1121937887;0.34;68.0;0.99694;31.0;9.4
2024-07-18T09:10:29.271741+UTC;10.0;5;0.092;3.15;0.45;2.5;0.43;1266678335;0.35;88.0;0.99918;20.0;9.4
2024-07-18T09:10:29.271741+UTC;7.7;6;0.079;3.39;0.06;2.0;0.62;1415544993;0.6;41.0;0.99697;19.0;10.1
2024-07-18T09:10:29.271741+UTC;5.6;7;0.087;3.71;0.0;2.2;0.63;976550575;0.66;11.0;0.99378;3.0;12.8
2024-07-18T09:10:29.271741+UTC;5.6;7;0.087;3.71;0.0;2.2;0.63;976550575;0.66;11.0;0.99378;3.0;12.8
2024-07-18T09:10:29.271741+UTC;8.9;6;0.05;3.12;0.34;1.4;0.48;3560346069;0.84;10.0;0.99554;4.0;9.1
2024-07-18T09:10:29.271741+UTC;6.4;6;0.055;3.47;0.0;1.65;0.53;2655280539;0.69;12.0;0.99162;7.0;12.9
2024-07-18T09:10:29.271741+UTC;7.5;7;0.062;3.44;0.3;2.2;0.72;2168571579;0.43;12.0;0.99495;6.0;11.5
2024-07-18T09:10:29.271741+UTC;9.9;7;0.058;3.26;0.38;1.5;0.82;480405342;0.35;47.0;0.99676;31.0;10.6
2024-07-18T09:10:29.271741+UTC;9.1;7;0.063;3.26;0.33;2.05;0.84;2630838628;0.29;27.0;0.99516;13.0;11.7
2024-07-18T09:10:29.271741+UTC;6.8;7;0.067;3.36;0.32;1.8;0.55;1922704219;0.36;8.0;0.9928;4.0;12.8
2024-07-18T09:10:29.271741+UTC;8.2;5;0.081;3.25;0.29;1.6;0.54;297729133;0.43;45.0;0.99603;27.0;10.3
2024-07-18T09:10:29.271741+UTC;6.8;7;0.067;3.36;0.32;1.8;0.55;1922704219;0.36;8.0;0.9928;4.0;12.8
2024-07-18T09:10:29.271741+UTC;9.1;7;0.063;3.26;0.33;2.05;0.84;2630838628;0.29;27.0;0.99516;13.0;11.7
2024-07-18T09:10:29.271741+UTC;9.1;7;0.064;3.26;0.34;2.0;0.84;1761868094;0.3;25.0;0.99516;12.0;11.7
2024-07-18T09:10:29.271741+UTC;8.9;7;0.11;3.23;0.4;3.6;0.7;394568936;0.35;24.0;0.99549;12.0;12.0
2024-07-18T09:10:29.271741+UTC;9.6;5;0.116;3.18;0.36;2.8;0.68;3500646886;0.5;55.0;0.99722;26.0;10.9
2024-07-18T09:10:29.271741+UTC;8.9;7;0.067;3.25;0.45;1.7;0.55;4119335584;0.28;12.0;0.99354;7.0;12.3
2024-07-18T09:10:29.271741+UTC;8.9;6;0.088;3.17;0.31;2.0;0.55;2873734363;0.32;19.0;0.9957;12.0;10.4
2024-07-18T09:10:29.271741+UTC;7.7;5;0.102;3.23;0.15;2.1;0.48;2948644229;1.005;32.0;0.99604;11.0;10.0
2024-07-18T09:10:29.271741+UTC;7.5;6;0.092;3.38;0.0;1.6;0.58;3612578777;0.71;31.0;0.99635;22.0;10.0
2024-07-18T09:10:29.271741+UTC;8.0;6;0.12;3.22;0.16;2.0;0.58;606987653;0.58;7.0;0.99454;3.0;11.2
2024-07-18T09:10:29.271741+UTC;10.5;6;0.075;3.06;0.46;2.2;0.84;8488573;0.39;27.0;0.99598;14.0;11.4
2024-07-18T09:10:29.271741+UTC;8.9;7;0.068;3.27;0.4;2.2;0.75;1429473197;0.38;28.0;0.99486;12.0;12.6
2024-07-18T09:10:29.271741+UTC;8.0;6;0.049;2.89;0.37;0.9;0.44;614018737;0.18;109.0;0.99007;36.0;12.7
2024-07-18T09:10:29.271741+UTC;8.0;6;0.049;2.89;0.37;0.9;0.44;614018737;0.18;109.0;0.99007;36.0;12.7
2024-07-18T09:10:29.271741+UTC;7.0;5;0.078;3.53;0.14;1.8;0.61;463302439;0.5;23.0;0.99636;10.0;10.4
2024-07-18T09:10:29.271741+UTC;11.3;6;0.123;3.2;0.66;2.4;0.53;2365098829;0.36;8.0;0.99642;3.0;11.9
2024-07-18T09:10:29.271741+UTC;11.3;6;0.123;3.2;0.66;2.4;0.53;2365098829;0.36;8.0;0.99642;3.0;11.9
2024-07-18T09:10:29.271741+UTC;7.0;5;0.062;3.35;0.09;2.1;0.54;1843753388;0.51;9.0;0.99584;4.0;10.5
2024-07-18T09:10:29.271741+UTC;8.2;6;0.098;3.27;0.42;2.3;0.55;568205345;0.32;9.0;0.99506;3.0;12.3
2024-07-18T09:10:29.271741+UTC;7.7;7;0.088;3.32;0.01;1.8;0.56;3180609271;0.58;18.0;0.99568;12.0;10.5
2024-07-18T09:10:29.271741+UTC;8.6;6;0.095;3.33;0.0;2.8;0.6;3153403421;0.83;43.0;0.99822;17.0;10.4
2024-07-18T09:10:29.271741+UTC;7.9;6;0.066;3.41;0.32;1.9;0.56;2006863210;0.31;36.0;0.99364;14.0;12.6
2024-07-18T09:10:29.271741+UTC;6.4;5;0.065;3.49;0.0;2.2;0.52;830340819;0.795;52.0;0.99378;28.0;11.6
2024-07-18T09:10:29.271741+UTC;7.2;6;0.075;3.37;0.21;2.5;0.54;2583625877;0.34;68.0;0.99586;41.0;10.1
2024-07-18T09:10:29.271741+UTC;7.7;7;0.088;3.32;0.01;1.8;0.56;3180609271;0.58;18.0;0.99568;12.0;10.5
2024-07-18T09:10:29.271741+UTC;7.1;7;0.091;3.42;0.0;2.1;0.55;3121773446;0.59;14.0;0.99488;9.0;11.5
2024-07-18T09:10:29.271741+UTC;7.3;7;0.093;3.35;0.01;1.8;0.58;1204902713;0.55;15.0;0.99514;9.0;11.0
2024-07-18T09:10:29.271741+UTC;8.1;5;0.095;3.36;0.0;4.1;0.53;627905337;0.82;14.0;0.99854;5.0;9.6
2024-07-18T09:10:29.271741+UTC;7.5;6;0.089;3.3;0.08;2.6;0.59;3772295235;0.57;27.0;0.99592;14.0;10.4
2024-07-18T09:10:29.271741+UTC;8.9;6;0.077;3.2;0.18;2.5;0.47;3604529477;0.745;48.0;0.99739;15.0;9.7
2024-07-18T09:10:29.271741+UTC;10.1;7;0.085;3.17;0.34;2.4;0.65;4063237353;0.37;17.0;0.99683;5.0;10.6
2024-07-18T09:10:29.271741+UTC;7.6;7;0.082;3.22;0.34;2.5;0.59;2747304287;0.31;35.0;0.99356;26.0;12.5
2024-07-18T09:10:29.271741+UTC;7.3;5;0.074;3.35;0.1;1.8;0.56;2669386819;0.91;56.0;0.99672;20.0;9.2
2024-07-18T09:10:29.271741+UTC;8.7;7;0.078;3.24;0.41;6.2;0.77;1349759255;0.41;42.0;0.9953;25.0;12.6
2024-07-18T09:10:29.271741+UTC;8.9;6;0.088;3.33;0.21;2.2;0.83;3453984361;0.5;39.0;0.99692;21.0;11.1
2024-07-18T09:10:29.271741+UTC;7.4;5;0.088;3.58;0.0;2.2;0.67;335894180;0.965;32.0;0.99756;16.0;10.2
2024-07-18T09:10:29.271741+UTC;6.9;6;0.079;3.38;0.19;1.7;0.64;3413541601;0.49;26.0;0.99547;13.0;9.8
2024-07-18T09:10:29.271741+UTC;8.9;6;0.088;3.33;0.21;2.2;0.83;3453984361;0.5;39.0;0.99692;21.0;11.1
2024-07-18T09:10:29.271741+UTC;9.5;7;0.069;3.29;0.41;8.9;0.81;1050563087;0.39;39.0;0.99859;18.0;10.9
2024-07-18T09:10:29.271741+UTC;6.4;6;0.046;3.36;0.33;3.3;0.62;4153552916;0.39;53.0;0.99294;12.0;12.2
2024-07-18T09:10:29.271741+UTC;6.9;6;0.07;3.32;0.0;1.4;0.58;1297262663;0.44;38.0;0.99438;32.0;11.4
2024-07-18T09:10:29.271741+UTC;7.6;6;0.076;3.31;0.0;1.7;0.62;1245829209;0.78;45.0;0.99612;33.0;10.7
2024-07-18T09:10:29.271741+UTC;7.1;5;0.082;3.49;0.17;1.8;0.64;585631566;0.43;51.0;0.99634;27.0;10.4
2024-07-18T09:10:29.271741+UTC;9.3;6;0.081;3.27;0.36;1.7;0.78;2642034068;0.49;14.0;0.99702;3.0;10.9
2024-07-18T09:10:29.271741+UTC;9.3;6;0.084;3.27;0.36;1.8;0.77;3546674551;0.5;17.0;0.99704;6.0;10.8
2024-07-18T09:10:29.271741+UTC;7.1;5;0.082;3.49;0.17;1.8;0.64;585631566;0.43;51.0;0.99634;27.0;10.4
2024-07-18T09:10:29.271741+UTC;8.5;5;0.414;3.03;0.59;1.4;1.34;2836639609;0.46;45.0;0.99702;16.0;9.2
2024-07-18T09:10:29.271741+UTC;5.6;5;0.073;3.56;0.05;2.4;0.55;46407532;0.605;25.0;0.99258;19.0;12.9
2024-07-18T09:10:29.271741+UTC;8.3;7;0.07;3.38;0.42;2.3;0.77;1461276846;0.33;20.0;0.99426;9.0;12.7
2024-07-18T09:10:29.271741+UTC;8.2;6;0.095;3.13;0.27;2.0;0.62;3258150677;0.64;77.0;0.99747;5.0;9.1
2024-07-18T09:10:29.271741+UTC;8.2;6;0.095;3.13;0.27;2.0;0.62;3258150677;0.64;77.0;0.99747;5.0;9.1
2024-07-18T09:10:29.271741+UTC;8.9;7;0.101;3.21;0.53;4.0;0.59;2101955948;0.48;10.0;0.99586;3.0;12.1
2024-07-18T09:10:29.271741+UTC;7.6;5;0.104;3.15;0.25;3.9;0.57;2823698183;0.42;90.0;0.99784;28.0;9.1
2024-07-18T09:10:29.271741+UTC;9.9;7;0.093;3.19;0.57;2.4;0.76;1832657510;0.53;52.0;0.9971;30.0;11.6
2024-07-18T09:10:29.271741+UTC;8.9;7;0.101;3.21;0.53;4.0;0.59;2101955948;0.48;10.0;0.99586;3.0;12.1
2024-07-18T09:10:29.271741+UTC;11.6;6;0.074;3.14;0.57;1.8;0.7;3732111487;0.23;8.0;0.9981;3.0;9.9
2024-07-18T09:10:29.271741+UTC;9.1;8;0.071;3.21;0.5;1.8;0.69;1923426267;0.4;16.0;0.99462;7.0;12.5
2024-07-18T09:10:29.271741+UTC;8.0;6;0.098;3.3;0.44;1.9;0.64;3035429894;0.38;15.0;0.9956;6.0;11.4
2024-07-18T09:10:29.271741+UTC;10.2;6;0.075;3.22;0.65;2.4;0.63;1641125728;0.29;17.0;0.99565;6.0;11.8
2024-07-18T09:10:29.271741+UTC;8.2;6;0.067;3.28;0.09;2.0;0.57;3725333498;0.74;10.0;0.99418;5.0;11.8
2024-07-18T09:10:29.271741+UTC;7.7;6;0.083;3.29;0.18;2.4;0.6;2391020587;0.61;20.0;0.9963;6.0;10.2
2024-07-18T09:10:29.271741+UTC;6.6;7;0.07;3.4;0.08;2.4;0.72;819345992;0.52;26.0;0.99358;13.0;12.5
2024-07-18T09:10:29.271741+UTC;11.1;7;0.06;3.02;0.53;2.2;0.83;1524897999;0.31;10.0;0.99572;3.0;10.9
2024-07-18T09:10:29.271741+UTC;11.1;7;0.06;3.02;0.53;2.2;0.83;1524897999;0.31;10.0;0.99572;3.0;10.9
2024-07-18T09:10:29.271741+UTC;8.0;5;0.086;3.31;0.35;2.8;0.62;3263027211;0.62;52.0;0.997;28.0;10.8
2024-07-18T09:10:29.271741+UTC;9.3;7;0.057;3.18;0.45;1.5;0.89;695383641;0.33;37.0;0.99498;19.0;11.1
2024-07-18T09:10:29.271741+UTC;7.5;5;0.098;3.2;0.2;8.1;0.58;1613387915;0.77;92.0;0.99892;30.0;9.2
2024-07-18T09:10:29.271741+UTC;7.2;6;0.083;3.4;0.26;1.8;0.58;1384451616;0.35;75.0;0.9968;33.0;9.5
2024-07-18T09:10:29.271741+UTC;8.0;6;0.088;3.31;0.33;2.7;0.58;977445746;0.62;37.0;0.9972;16.0;10.7
2024-07-18T09:10:29.271741+UTC;7.5;5;0.098;3.2;0.2;8.1;0.58;1613387915;0.77;92.0;0.99892;30.0;9.2
2024-07-18T09:10:29.271741+UTC;9.1;7;0.071;3.44;0.34;2.0;0.86;2575170799;0.25;67.0;0.99769;45.0;10.2
2024-07-18T09:10:29.271741+UTC;9.9;6;0.073;3.15;0.56;2.0;0.73;3800018296;0.32;8.0;0.99534;3.0;11.4
2024-07-18T09:10:29.271741+UTC;8.6;5;0.08;3.27;0.65;6.4;0.58;3103108548;0.37;8.0;0.99817;3.0;11.0
2024-07-18T09:10:29.271741+UTC;8.6;5;0.08;3.27;0.65;6.4;0.58;3103108548;0.37;8.0;0.99817;3.0;11.0
2024-07-18T09:10:29.271741+UTC;7.9;7;0.05;3.01;0.68;8.3;0.51;1641205707;0.3;278.0;0.99316;37.5;12.3
2024-07-18T09:10:29.271741+UTC;10.3;6;0.047;3.16;0.56;1.4;0.51;419653133;0.27;8.0;0.99471;3.0;11.8
2024-07-18T09:10:29.271741+UTC;7.9;7;0.05;3.01;0.68;8.3;0.51;3432869031;0.3;289.0;0.99316;37.5;12.3
2024-07-18T09:10:29.271741+UTC;7.2;6;0.073;3.42;0.3;1.8;0.59;2455989991;0.38;70.0;0.99685;31.0;9.5
2024-07-18T09:10:29.271741+UTC;8.7;6;0.072;3.33;0.45;2.4;0.77;3790069920;0.42;59.0;0.99617;32.0;12.0
2024-07-18T09:10:29.271741+UTC;7.2;6;0.073;3.42;0.3;1.8;0.59;2455989991;0.38;70.0;0.99685;31.0;9.5
2024-07-18T09:10:29.271741+UTC;6.8;5;0.074;3.12;0.08;1.8;0.49;2620024690;0.48;64.0;0.99529;40.0;9.6
2024-07-18T09:10:29.271741+UTC;8.5;7;0.055;3.38;0.4;4.7;0.66;3233065340;0.34;9.0;0.99738;3.0;11.6
2024-07-18T09:10:29.271741+UTC;7.9;6;0.057;3.29;0.42;1.6;0.69;4250785922;0.19;30.0;0.994;18.0;11.2
2024-07-18T09:10:29.271741+UTC;11.6;7;0.095;3.02;0.54;1.5;0.76;2342192992;0.41;41.0;0.99735;22.0;9.9
2024-07-18T09:10:29.271741+UTC;11.6;7;0.095;3.02;0.54;1.5;0.76;2342192992;0.41;41.0;0.99735;22.0;9.9
2024-07-18T09:10:29.271741+UTC;10.0;8;0.083;2.98;0.54;1.9;0.63;119276463;0.26;74.0;0.99451;42.0;11.8
2024-07-18T09:10:29.271741+UTC;7.9;6;0.086;3.35;0.42;2.0;0.6;1389876463;0.34;19.0;0.99546;8.0;11.4
2024-07-18T09:10:29.271741+UTC;7.0;6;0.081;3.43;0.09;2.0;0.59;1292244805;0.54;16.0;0.99479;10.0;11.5
2024-07-18T09:10:29.271741+UTC;9.2;7;0.079;3.33;0.36;2.2;0.86;69829276;0.31;31.0;0.99615;11.0;12.0
2024-07-18T09:10:29.271741+UTC;6.6;6;0.117;3.35;0.09;5.5;0.49;2975800280;0.725;17.0;0.99655;9.0;10.8
2024-07-18T09:10:29.271741+UTC;9.4;5;0.087;3.15;0.47;2.5;0.5;1956969920;0.4;20.0;0.99772;6.0;10.5
2024-07-18T09:10:29.271741+UTC;6.6;6;0.117;3.35;0.09;5.5;0.49;2975800280;0.725;17.0;0.99655;9.0;10.8
2024-07-18T09:10:29.271741+UTC;8.6;5;0.096;3.2;0.38;1.5;0.52;1081267723;0.52;18.0;0.99666;5.0;9.4
2024-07-18T09:10:29.271741+UTC;8.0;7;0.216;3.15;0.45;2.1;0.81;4055388748;0.31;16.0;0.99358;5.0;12.5
2024-07-18T09:10:29.271741+UTC;8.6;5;0.096;3.2;0.38;1.5;0.52;1081267723;0.52;18.0;0.99666;5.0;9.4
2024-07-18T09:10:29.271741+UTC;8.4;6;0.072;3.11;0.42;2.1;0.78;60517498;0.34;36.0;0.99392;23.0;12.4
2024-07-18T09:10:29.271741+UTC;7.4;6;0.071;3.35;0.27;2.1;0.63;68548646;0.49;25.0;0.99388;14.0;12.0
2024-07-18T09:10:29.271741+UTC;6.1;6;0.078;3.45;0.09;1.7;0.54;2622785919;0.48;30.0;0.99402;18.0;11.2
2024-07-18T09:10:29.271741+UTC;7.4;6;0.071;3.35;0.27;2.1;0.63;68548646;0.49;25.0;0.99388;14.0;12.0
2024-07-18T09:10:29.271741+UTC;8.0;6;0.073;3.28;0.34;2.2;0.66;878058182;0.48;25.0;0.9936;16.0;12.4
2024-07-18T09:10:29.271741+UTC;6.3;5;0.048;3.41;0.28;2.1;0.6;600467378;0.57;49.0;0.99374;13.0;12.8
2024-07-18T09:10:29.271741+UTC;8.2;6;0.069;3.21;0.42;1.9;0.54;3342492274;0.23;17.0;0.99376;9.0;12.3
2024-07-18T09:10:29.271741+UTC;9.1;7;0.068;3.27;0.41;2.0;0.85;1460192236;0.3;24.0;0.99523;10.0;11.7
2024-07-18T09:10:29.271741+UTC;8.1;5;0.09;3.36;0.1;3.3;0.49;345195041;0.78;13.0;0.99855;4.0;9.5
2024-07-18T09:10:29.271741+UTC;10.8;6;0.171;3.17;0.43;2.1;0.76;2349788753;0.47;66.0;0.9982;27.0;10.8
2024-07-18T09:10:29.271741+UTC;8.3;6;0.07;3.25;0.0;1.4;0.64;155472025;0.53;14.0;0.99593;6.0;10.0
2024-07-18T09:10:29.271741+UTC;5.4;7;0.092;3.78;0.27;2.0;0.64;3523630683;0.42;55.0;0.99471;23.0;12.3
2024-07-18T09:10:29.271741+UTC;7.9;6;0.056;3.29;0.41;1.5;0.71;2937530494;0.33;35.0;0.99396;6.0;11.0
2024-07-18T09:10:29.271741+UTC;8.9;6;0.074;3.12;0.39;1.6;0.59;304557586;0.24;10.0;0.99698;3.0;9.5
2024-07-18T09:10:29.271741+UTC;5.0;6;0.046;3.49;0.5;4.3;0.66;4237224296;0.4;80.0;0.9902;29.0;13.6
2024-07-18T09:10:29.271741+UTC;7.0;6;0.091;3.38;0.07;2.5;0.6;4119802046;0.69;21.0;0.99572;15.0;11.3
2024-07-18T09:10:29.271741+UTC;7.0;6;0.091;3.38;0.07;2.5;0.6;4119802046;0.69;21.0;0.99572;15.0;11.3
2024-07-18T09:10:29.271741+UTC;7.0;6;0.091;3.38;0.07;2.5;0.6;4119802046;0.69;21.0;0.99572;15.0;11.3
2024-07-18T09:10:29.271741+UTC;7.1;6;0.065;3.3;0.12;2.1;0.53;2948600535;0.39;24.0;0.99252;14.0;13.3
2024-07-18T09:10:29.271741+UTC;5.6;5;0.066;3.52;0.0;2.5;0.58;356812599;0.66;15.0;0.99256;7.0;12.9
2024-07-18T09:10:29.271741+UTC;7.9;8;0.076;3.2;0.34;2.5;0.72;4026912787;0.54;17.0;0.99235;8.0;13.1
2024-07-18T09:10:29.271741+UTC;6.6;6;0.062;3.44;0.0;1.8;0.55;230553346;0.5;28.0;0.99352;21.0;12.3
2024-07-18T09:10:29.271741+UTC;6.3;6;0.055;3.45;0.0;1.4;0.48;4015804247;0.47;33.0;0.9922;27.0;12.3
2024-07-18T09:10:29.271741+UTC;10.7;6;0.081;3.12;0.37;1.9;0.65;2348859232;0.4;29.0;0.99674;17.0;11.2
2024-07-18T09:10:29.271741+UTC;6.5;4;0.096;3.62;0.0;2.2;0.62;923088643;0.58;13.0;0.99557;3.0;11.5
2024-07-18T09:10:29.271741+UTC;8.8;7;0.055;3.14;0.35;1.7;0.59;2543523118;0.24;27.0;0.99394;13.0;11.3
2024-07-18T09:10:29.271741+UTC;5.8;6;0.063;3.39;0.26;1.7;0.54;395613518;0.29;11.0;0.9915;3.0;13.5
2024-07-18T09:10:29.271741+UTC;6.3;6;0.072;3.51;0.0;2.9;0.6;1184955013;0.76;52.0;0.99379;26.0;11.5
2024-07-18T09:10:29.271741+UTC;10.0;5;0.095;3.22;0.33;2.7;0.68;206385900;0.43;89.0;0.9984;28.0;10.0
2024-07-18T09:10:29.271741+UTC;10.5;6;0.092;3.21;0.35;3.3;0.69;846462064;0.43;70.0;0.99798;24.0;10.5
2024-07-18T09:10:29.271741+UTC;9.1;6;0.058;3.18;0.0;1.9;0.63;2547298097;0.6;10.0;0.9977;5.0;10.4
2024-07-18T09:10:29.271741+UTC;5.9;5;0.045;3.32;0.21;1.7;0.44;1396442998;0.19;135.0;0.99341;57.0;9.5
2024-07-18T09:10:29.271741+UTC;7.4;7;0.075;3.38;0.34;1.8;0.88;4052297781;0.36;38.0;0.9933;18.0;13.6
2024-07-18T09:10:29.271741+UTC;7.2;7;0.089;3.37;0.07;5.5;0.68;763800345;0.48;18.0;0.99684;10.0;11.2
2024-07-18T09:10:29.271741+UTC;8.5;7;0.061;3.3;0.35;1.7;0.74;1205186254;0.28;15.0;0.99524;6.0;11.8
2024-07-18T09:10:29.271741+UTC;8.0;6;0.067;3.38;0.43;1.7;0.6;261801811;0.25;50.0;0.9946;22.0;11.9
2024-07-18T09:10:29.271741+UTC;10.4;6;0.08;3.22;0.45;2.0;0.76;2054253624;0.52;13.0;0.99774;6.0;11.4
2024-07-18T09:10:29.271741+UTC;10.4;6;0.08;3.22;0.45;2.0;0.76;2054253624;0.52;13.0;0.99774;6.0;11.4
2024-07-18T09:10:29.271741+UTC;7.5;5;0.104;3.14;0.15;3.7;0.58;1696038708;0.41;94.0;0.99786;29.0;9.1
2024-07-18T09:10:29.271741+UTC;8.2;6;0.079;3.34;0.24;2.0;0.64;109058342;0.51;86.0;0.99764;16.0;9.5
2024-07-18T09:10:29.271741+UTC;7.3;6;0.08;3.41;0.3;1.7;0.65;3905811912;0.4;79.0;0.9969;33.0;9.5
2024-07-18T09:10:29.271741+UTC;8.2;6;0.08;3.27;0.32;2.5;0.85;2248088223;0.38;71.0;0.99624;24.0;11.0
2024-07-18T09:10:29.271741+UTC;6.9;6;0.043;3.3;0.11;2.4;0.65;2896551028;0.45;12.0;0.99354;6.0;11.4
2024-07-18T09:10:29.271741+UTC;7.0;6;0.065;3.61;0.3;1.8;0.82;2094305774;0.22;20.0;0.99672;16.0;10.0
2024-07-18T09:10:29.271741+UTC;7.3;5;0.066;3.43;0.23;2.3;0.62;3094948811;0.32;70.0;0.99588;35.0;10.1
2024-07-18T09:10:29.271741+UTC;8.2;6;0.076;3.53;0.43;2.5;0.81;1530516109;0.2;51.0;0.99672;31.0;10.4
2024-07-18T09:10:29.271741+UTC;7.8;6;0.178;3.28;0.12;1.8;0.87;252264842;0.5;21.0;0.996;6.0;9.8
2024-07-18T09:10:29.271741+UTC;10.0;7;0.071;3.21;0.45;6.2;0.49;2710837983;0.41;14.0;0.99702;6.0;11.8
2024-07-18T09:10:29.271741+UTC;7.8;6;0.086;3.39;0.42;2.0;0.66;1982905659;0.39;21.0;0.99526;9.0;11.6
2024-07-18T09:10:29.271741+UTC;10.0;6;0.061;3.23;0.47;2.0;0.52;1885836141;0.35;11.0;0.99585;6.0;12.0
2024-07-18T09:10:29.271741+UTC;8.2;7;0.067;3.3;0.32;2.8;0.76;3084143178;0.33;12.0;0.99473;4.0;12.8
2024-07-18T09:10:29.271741+UTC;6.1;6;0.044;3.46;0.23;2.5;0.65;1953047823;0.58;70.0;0.99352;16.0;12.5
2024-07-18T09:10:29.271741+UTC;8.3;5;0.118;3.15;0.25;2.2;0.53;2950416180;0.6;38.0;0.99616;9.0;9.8
2024-07-18T09:10:29.271741+UTC;9.6;6;0.083;3.23;0.35;2.1;0.66;3007163671;0.42;38.0;0.99622;17.0;11.1
2024-07-18T09:10:29.271741+UTC;6.6;6;0.1;3.59;0.0;2.2;0.68;2585887047;0.58;63.0;0.99544;50.0;11.4
2024-07-18T09:10:29.271741+UTC;8.3;5;0.118;3.15;0.25;2.2;0.53;2950416180;0.6;38.0;0.99616;9.0;9.8
2024-07-18T09:10:29.271741+UTC;8.5;7;0.071;3.33;0.51;1.75;0.76;2795401435;0.18;88.0;0.99524;45.0;11.8
2024-07-18T09:10:29.271741+UTC;5.1;7;0.042;3.46;0.18;2.1;0.87;330576212;0.51;101.0;0.9924;16.0;12.9
2024-07-18T09:10:29.271741+UTC;6.7;6;0.076;3.42;0.43;2.8;1.16;3458374579;0.41;54.0;0.99572;22.0;10.6
2024-07-18T09:10:29.271741+UTC;10.2;5;0.11;3.16;0.43;2.2;0.67;220051658;0.41;37.0;0.99728;11.0;10.8
2024-07-18T09:10:29.271741+UTC;10.6;7;0.087;3.14;0.57;2.3;0.72;3367488460;0.36;20.0;0.99676;6.0;11.1
