loaded_at;fixed acidity;quality;chlorides;pH;citric acid;residual sugar;sulphates;wine_id;volatile acidity;total sulfur dioxide;density;free sulfur dioxide;alcohol
2024-07-18T09:09:49.024145+UTC;7.8;6;0.026;3.02;0.41;1.7;0.78;2160352035;0.16;140.0;0.991;29.0;12.5
2024-07-18T09:09:49.024145+UTC;6.6;7;0.05;3.06;0.29;1.8;0.44;3540074203;0.16;147.0;0.9912;40.0;11.4
2024-07-18T09:09:49.024145+UTC;8.3;7;0.032;3.02;0.4;1.6;0.6;2815746688;0.21;110.0;0.9907;35.0;12.9
2024-07-18T09:09:49.024145+UTC;7.2;7;0.029;3.15;0.33;1.4;0.51;1611908068;0.32;109.0;0.9902;29.0;12.8
2024-07-18T09:09:49.024145+UTC;6.6;6;0.034;3.38;0.3;1.6;0.44;2794901873;0.16;78.0;0.992;15.0;11.2
2024-07-18T09:09:49.024145+UTC;8.4;6;0.033;3.14;0.33;1.5;0.42;2937184695;0.16;98.0;0.994;16.0;9.7
2024-07-18T09:09:49.024145+UTC;7.5;6;0.038;3.04;0.32;9.2;0.56;387865749;0.23;191.0;0.9966;54.0;9.7
2024-07-18T09:09:49.024145+UTC;6.2;6;0.037;3.5;0.3;1.1;0.54;11466758;0.17;79.0;0.993;14.0;10.3
2024-07-18T09:09:49.024145+UTC;6.9;4;0.03;3.0;0.22;4.3;0.87;3496370995;0.39;102.0;0.993;10.0;11.6
2024-07-18T09:09:49.024145+UTC;6.9;4;0.031;3.0;0.22;4.2;0.86;555436345;0.41;102.0;0.993;10.0;11.6
2024-07-18T09:09:49.024145+UTC;7.5;6;0.038;3.04;0.32;9.2;0.56;387865749;0.23;191.0;0.9966;54.0;9.7
2024-07-18T09:09:49.024145+UTC;7.5;6;0.045;3.32;0.33;5.0;0.44;2719689611;0.38;131.0;0.9942;30.0;10.9
2024-07-18T09:09:49.024145+UTC;7.3;7;0.045;3.19;0.38;6.8;0.37;1279631728;0.42;122.0;0.9925;29.0;12.6
2024-07-18T09:09:49.024145+UTC;7.3;6;0.04;3.3;0.39;5.2;0.47;3100296158;0.34;163.0;0.9925;45.0;12.4
2024-07-18T09:09:49.024145+UTC;7.8;5;0.042;2.96;0.28;4.75;0.4;2853645910;0.23;166.0;0.9928;45.0;11.5
2024-07-18T09:09:49.024145+UTC;9.0;6;0.045;2.93;0.38;5.9;0.35;3251293739;0.245;159.0;0.995;52.0;10.2
2024-07-18T09:09:49.024145+UTC;6.9;5;0.032;3.22;0.4;7.7;0.27;3041292223;0.2;176.0;0.9939;51.0;11.4
2024-07-18T09:09:49.024145+UTC;7.4;6;0.067;3.3;0.42;6.4;0.33;3097874688;0.19;212.0;0.9958;39.0;9.6
2024-07-18T09:09:49.024145+UTC;8.2;6;0.035;3.05;0.36;8.1;0.3;3274839233;0.2;163.0;0.9952;60.0;10.3
2024-07-18T09:09:49.024145+UTC;8.0;5;0.038;2.95;0.71;17.35;0.75;2720832651;0.59;228.0;1.0;61.0;9.3
2024-07-18T09:09:49.024145+UTC;7.9;7;0.05;3.33;0.45;1.8;0.49;1723063676;0.14;114.0;0.9948;17.0;10.7
2024-07-18T09:09:49.024145+UTC;6.8;8;0.047;3.13;0.4;1.8;0.49;4214536493;0.24;105.0;0.99;34.0;12.8
2024-07-18T09:09:49.024145+UTC;9.7;5;0.049;2.98;0.59;1.5;0.62;4205184038;0.14;142.0;0.9958;23.0;9.5
2024-07-18T09:09:49.024145+UTC;9.2;6;0.046;3.02;0.68;1.6;0.45;4143089836;0.15;130.0;0.9948;22.0;10.4
2024-07-18T09:09:49.024145+UTC;9.4;6;0.049;3.02;0.55;1.6;0.61;3109127570;0.17;94.0;0.9949;14.0;10.3
2024-07-18T09:09:49.024145+UTC;5.2;6;0.041;3.46;0.08;13.5;0.39;1026440276;0.365;142.0;0.997;37.0;9.9
2024-07-18T09:09:49.024145+UTC;6.3;6;0.039;3.23;0.22;3.75;0.5;3533563875;0.23;116.0;0.9927;37.0;10.7
2024-07-18T09:09:49.024145+UTC;9.6;5;0.04;2.94;0.54;1.3;0.43;2254269146;0.25;160.0;0.9938;16.0;10.5
2024-07-18T09:09:49.024145+UTC;9.2;5;0.046;3.08;0.42;1.3;0.48;3838185905;0.32;186.0;0.9949;14.0;9.6
2024-07-18T09:09:49.024145+UTC;6.4;6;0.04;3.15;0.4;6.2;0.46;1840703580;0.31;169.0;0.9953;46.0;9.3
2024-07-18T09:09:49.024145+UTC;8.1;6;0.044;3.1;0.36;9.7;0.46;2971516032;0.2;162.0;0.997;63.0;10.0
2024-07-18T09:09:49.024145+UTC;7.9;6;0.026;3.04;0.26;2.0;0.39;1516763416;0.255;190.0;0.9932;40.0;11.2
2024-07-18T09:09:49.024145+UTC;7.0;5;0.039;3.32;0.34;1.4;0.62;4139199306;0.15;177.0;0.9927;21.0;10.8
2024-07-18T09:09:49.024145+UTC;6.4;6;0.044;3.54;0.31;1.1;0.51;2107650510;0.15;96.0;0.9932;25.0;10.3
2024-07-18T09:09:49.024145+UTC;6.4;5;0.038;3.03;0.53;6.6;0.42;2424289465;0.25;234.0;0.9955;59.0;8.8
2024-07-18T09:09:49.024145+UTC;7.6;6;0.044;3.04;0.42;1.5;0.74;593136876;0.19;114.0;0.9914;6.0;12.8
2024-07-18T09:09:49.024145+UTC;7.3;6;0.028;3.23;0.37;4.6;0.43;604581665;0.43;114.0;0.991;17.0;13.2
2024-07-18T09:09:49.024145+UTC;5.1;6;0.037;3.54;0.3;0.9;0.56;2917013230;0.31;152.0;0.992;28.0;10.1
2024-07-18T09:09:49.024145+UTC;6.2;5;0.093;3.44;0.26;1.7;0.66;3769880152;0.2;161.0;0.9924;40.0;11.0
2024-07-18T09:09:49.024145+UTC;6.9;6;0.043;3.25;0.35;1.3;0.62;2735972775;0.16;182.0;0.9927;21.0;10.8
2024-07-18T09:09:49.024145+UTC;7.7;7;0.04;3.2;0.48;2.3;0.52;4025022396;0.32;114.0;0.9911;28.0;12.8
2024-07-18T09:09:49.024145+UTC;6.5;6;0.042;3.12;0.72;6.8;0.36;1745268517;0.22;168.0;0.9958;33.0;9.2
2024-07-18T09:09:49.024145+UTC;6.8;6;0.047;3.12;0.33;1.5;0.44;2352147764;0.26;167.0;0.9928;44.0;10.5
2024-07-18T09:09:49.024145+UTC;5.2;6;0.028;3.37;0.33;1.2;0.38;2535601461;0.37;81.0;0.9902;13.0;11.7
2024-07-18T09:09:49.024145+UTC;8.4;5;0.052;2.85;0.43;2.1;0.46;4162410466;0.19;104.0;0.994;20.0;9.5
2024-07-18T09:09:49.024145+UTC;8.3;5;0.05;2.85;0.41;2.2;0.45;3036761009;0.21;108.0;0.994;24.0;9.5
2024-07-18T09:09:49.024145+UTC;6.8;6;0.058;3.4;0.32;8.8;0.4;3948413454;0.15;110.0;0.9972;24.0;8.8
2024-07-18T09:09:49.024145+UTC;7.9;7;0.05;3.15;0.64;17.0;0.51;3168011419;0.16;210.0;1.0004;69.0;9.3
2024-07-18T09:09:49.024145+UTC;7.8;8;0.034;3.09;0.39;1.8;0.75;3536014617;0.21;180.0;0.991;62.0;12.6
2024-07-18T09:09:49.024145+UTC;9.0;6;0.048;3.21;0.5;1.2;0.34;2130619341;0.24;107.0;0.9918;26.0;12.4
2024-07-18T09:09:49.024145+UTC;5.7;6;0.047;3.65;0.24;2.3;0.72;765710428;0.21;189.0;0.995;60.0;10.1
2024-07-18T09:09:49.024145+UTC;7.8;8;0.042;3.26;0.36;7.0;0.37;2980609758;0.29;161.0;0.9941;38.0;11.2
2024-07-18T09:09:49.024145+UTC;6.7;5;0.048;3.29;0.3;6.4;0.52;1048018965;0.18;251.0;0.9956;40.0;10.0
2024-07-18T09:09:49.024145+UTC;6.7;5;0.048;3.29;0.3;6.4;0.52;1048018965;0.18;251.0;0.9956;40.0;10.0
2024-07-18T09:09:49.024145+UTC;8.4;6;0.033;2.99;0.27;12.15;0.39;790276591;0.58;116.0;0.9959;37.0;10.8
2024-07-18T09:09:49.024145+UTC;7.2;6;0.04;3.27;0.32;0.8;0.33;3509418290;0.16;121.0;0.9922;50.0;10.0
2024-07-18T09:09:49.024145+UTC;7.6;5;0.029;3.04;0.23;2.0;0.33;1665115902;0.54;151.0;0.9931;13.0;10.4
2024-07-18T09:09:49.024145+UTC;8.4;6;0.033;2.99;0.27;12.15;0.39;790276591;0.58;116.0;0.9959;37.0;10.8
2024-07-18T09:09:49.024145+UTC;6.6;6;0.059;3.51;0.31;12.4;0.47;2218165934;0.25;181.0;0.9984;52.0;9.8
2024-07-18T09:09:49.024145+UTC;7.3;8;0.041;3.26;0.37;1.9;0.4;415724360;0.23;165.0;0.9908;51.0;12.2
2024-07-18T09:09:49.024145+UTC;7.3;8;0.043;3.39;0.37;1.1;0.48;3926534583;0.39;113.0;0.991;36.0;12.7
2024-07-18T09:09:49.024145+UTC;7.0;7;0.039;3.21;0.39;6.2;0.35;3198726950;0.46;163.0;0.9928;46.0;12.2
2024-07-18T09:09:49.024145+UTC;8.2;7;0.039;3.15;0.4;6.3;0.34;3413542709;0.35;162.0;0.9936;35.0;11.9
2024-07-18T09:09:49.024145+UTC;7.8;8;0.042;3.26;0.36;7.0;0.37;2980609758;0.29;161.0;0.9941;38.0;11.2
2024-07-18T09:09:49.024145+UTC;9.2;4;0.042;2.96;0.39;0.9;0.28;1241251039;0.35;61.0;0.9924;15.0;10.4
2024-07-18T09:09:49.024145+UTC;8.0;7;0.034;3.29;0.39;3.9;0.67;1852663625;0.57;122.0;0.9917;22.0;12.8
2024-07-18T09:09:49.024145+UTC;6.5;7;0.027;3.28;0.33;3.9;0.39;4272618025;0.37;130.0;0.9906;40.0;12.7
2024-07-18T09:09:49.024145+UTC;5.7;6;0.047;3.65;0.24;2.3;0.72;765710428;0.21;189.0;0.995;60.0;10.1
2024-07-18T09:09:49.024145+UTC;6.7;5;0.048;3.29;0.3;6.4;0.52;1048018965;0.18;251.0;0.9956;40.0;10.0
2024-07-18T09:09:49.024145+UTC;7.8;5;0.04;3.43;0.3;1.8;0.41;84596339;0.13;179.0;0.9955;43.0;9.0
2024-07-18T09:09:49.024145+UTC;7.6;5;0.04;2.92;0.41;1.1;0.42;3073199079;0.19;143.0;0.9907;38.0;11.4
2024-07-18T09:09:49.024145+UTC;7.3;6;0.05;3.32;0.41;15.4;0.59;1096406200;0.22;191.0;1.0;55.0;8.9
2024-07-18T09:09:49.024145+UTC;6.3;6;0.039;3.15;0.4;6.5;0.44;3500841361;0.29;167.0;0.9953;43.0;9.3
2024-07-18T09:09:49.024145+UTC;6.8;8;0.048;3.28;0.32;2.4;0.46;1773811968;0.35;103.0;0.9911;35.0;12.0
2024-07-18T09:09:49.024145+UTC;6.5;7;0.04;3.36;0.32;1.4;0.54;14777532;0.19;132.0;0.9922;31.0;10.8
2024-07-18T09:09:49.024145+UTC;6.2;6;0.044;3.52;0.26;5.7;0.37;757628029;0.12;158.0;0.9951;56.0;10.5
2024-07-18T09:09:49.024145+UTC;6.0;7;0.038;3.59;0.28;5.7;0.43;3718439113;0.13;189.5;0.9948;56.0;10.6
2024-07-18T09:09:49.024145+UTC;6.4;7;0.04;3.19;0.33;1.4;0.48;2913187391;0.25;115.0;0.9906;42.0;11.3
2024-07-18T09:09:49.024145+UTC;6.9;4;0.051;3.22;0.16;1.4;0.38;2126999906;0.32;96.0;0.994;15.0;9.5
2024-07-18T09:09:49.024145+UTC;7.6;5;0.04;2.92;0.41;1.1;0.42;3073199079;0.19;143.0;0.9907;38.0;11.4
2024-07-18T09:09:49.024145+UTC;6.7;7;0.046;3.33;0.28;1.2;0.33;1298745271;0.13;140.0;0.9927;35.0;10.1
2024-07-18T09:09:49.024145+UTC;7.0;6;0.037;3.25;0.41;0.9;0.43;2882071701;0.14;95.0;0.9914;22.0;10.9
2024-07-18T09:09:49.024145+UTC;7.6;5;0.058;3.15;0.24;3.8;0.45;3849288949;0.27;115.0;0.9958;19.0;8.9
2024-07-18T09:09:49.024145+UTC;7.3;6;0.05;3.32;0.41;15.4;0.59;1096406200;0.22;191.0;1.0;55.0;8.9
2024-07-18T09:09:49.024145+UTC;7.4;5;0.168;2.9;0.47;14.15;0.49;3275705765;0.64;185.0;0.9984;42.0;9.3
2024-07-18T09:09:49.024145+UTC;7.6;6;0.052;3.25;0.39;1.9;0.4;2379372430;0.28;116.0;0.9941;23.0;10.4
2024-07-18T09:09:49.024145+UTC;8.3;7;0.042;3.1;0.41;9.2;0.38;2857854100;0.26;162.0;0.9944;41.0;12.0
2024-07-18T09:09:49.024145+UTC;10.7;6;0.044;2.87;0.56;8.2;0.68;2846885508;0.22;181.0;0.998;37.0;9.5
2024-07-18T09:09:49.024145+UTC;10.7;6;0.044;2.87;0.56;8.2;0.68;2846885508;0.22;181.0;0.998;37.0;9.5
2024-07-18T09:09:49.024145+UTC;6.9;7;0.032;3.14;0.34;2.7;0.38;3897948685;0.23;121.0;0.9902;24.0;12.4
2024-07-18T09:09:49.024145+UTC;6.2;7;0.032;3.28;0.32;1.7;0.41;3175329793;0.3;130.0;0.9911;30.0;11.2
2024-07-18T09:09:49.024145+UTC;6.9;6;0.047;3.15;0.41;1.7;0.69;3900223520;0.27;134.0;0.9929;6.0;11.4
2024-07-18T09:09:49.024145+UTC;6.9;6;0.05;3.16;0.41;1.7;0.71;2756998911;0.28;136.0;0.993;10.0;11.4
2024-07-18T09:09:49.024145+UTC;6.9;7;0.047;3.35;0.3;1.6;0.38;1826593295;0.28;132.0;0.9918;46.0;11.1
2024-07-18T09:09:49.024145+UTC;6.9;6;0.054;3.1;0.2;0.9;0.42;1479976856;0.46;126.0;0.992;5.0;10.4
2024-07-18T09:09:49.024145+UTC;6.9;7;0.044;3.38;0.32;8.5;0.35;272135167;0.38;152.0;0.9932;36.0;12.0
2024-07-18T09:09:49.024145+UTC;5.7;7;0.039;3.54;0.3;5.7;0.61;1059981655;0.43;98.0;0.992;24.0;12.3
2024-07-18T09:09:49.024145+UTC;6.6;6;0.045;3.12;0.16;3.1;0.35;158067789;0.56;92.0;0.994;28.0;9.1
2024-07-18T09:09:49.024145+UTC;7.1;6;0.046;3.24;0.56;1.3;0.33;3186680020;0.36;102.0;0.9923;25.0;10.5
2024-07-18T09:09:49.024145+UTC;6.8;6;0.047;3.23;0.4;1.6;0.7;1647031343;0.23;133.0;0.993;5.0;11.4
2024-07-18T09:09:49.024145+UTC;6.2;5;0.042;3.77;0.29;1.3;0.64;2825364610;0.33;138.0;0.9956;26.0;9.5
2024-07-18T09:09:49.024145+UTC;5.6;7;0.039;3.42;0.13;4.5;0.9;2323344678;0.49;116.0;0.9907;17.0;13.7
2024-07-18T09:09:49.024145+UTC;6.6;6;0.034;3.28;0.33;2.8;0.51;152189581;0.42;85.0;0.99;15.0;13.4
2024-07-18T09:09:49.024145+UTC;7.3;7;0.044;3.2;0.29;1.2;0.48;3801436799;0.18;143.0;0.9918;12.0;11.3
2024-07-18T09:09:49.024145+UTC;8.1;6;0.037;3.06;0.4;0.9;0.34;2742448444;0.19;180.0;0.9926;73.0;10.0
2024-07-18T09:09:49.024145+UTC;5.9;6;0.034;3.49;0.26;7.4;0.42;1134348755;0.19;123.0;0.995;33.0;10.1
2024-07-18T09:09:49.024145+UTC;6.2;6;0.029;3.26;0.47;1.4;0.42;3030197521;0.16;81.0;0.99;23.0;12.2
2024-07-18T09:09:49.024145+UTC;6.6;6;0.034;3.28;0.33;2.8;0.51;152189581;0.42;85.0;0.99;15.0;13.4
2024-07-18T09:09:49.024145+UTC;5.7;6;0.042;3.31;0.3;4.6;0.42;2492266579;0.135;101.0;0.9946;19.0;9.3
2024-07-18T09:09:49.024145+UTC;5.6;7;0.039;3.42;0.13;4.5;0.9;2323344678;0.49;116.0;0.9907;17.0;13.7
2024-07-18T09:09:49.024145+UTC;6.9;7;0.039;3.09;0.33;1.6;0.46;3865254894;0.19;98.0;0.9898;27.0;12.3
2024-07-18T09:09:49.024145+UTC;7.3;7;0.044;3.2;0.29;1.2;0.48;3801436799;0.18;143.0;0.9918;12.0;11.3
2024-07-18T09:09:49.024145+UTC;7.3;7;0.05;3.04;0.36;13.1;0.46;972647674;0.25;200.0;0.9986;35.0;8.9
2024-07-18T09:09:49.024145+UTC;7.3;7;0.05;3.04;0.36;13.1;0.46;972647674;0.25;200.0;0.9986;35.0;8.9
2024-07-18T09:09:49.024145+UTC;7.0;6;0.035;3.19;0.34;5.7;0.46;1939460381;0.2;83.0;0.9928;32.0;11.5
2024-07-18T09:09:49.024145+UTC;7.3;7;0.05;3.04;0.36;13.1;0.46;972647674;0.25;200.0;0.9986;35.0;8.9
2024-07-18T09:09:49.024145+UTC;6.3;6;0.052;3.17;0.48;12.6;0.52;1147984516;0.67;222.0;0.9979;57.0;9.3
2024-07-18T09:09:49.024145+UTC;7.4;8;0.044;3.3;0.29;5.4;0.5;2348357082;0.4;122.0;0.994;31.0;11.1
2024-07-18T09:09:49.024145+UTC;7.1;8;0.044;3.34;0.31;2.2;0.64;3378089037;0.26;128.0;0.9937;29.0;10.9
2024-07-18T09:09:49.024145+UTC;9.0;5;0.043;2.9;0.48;6.6;0.38;2326889491;0.31;73.0;0.9938;11.0;11.6
2024-07-18T09:09:49.024145+UTC;6.3;4;0.069;3.15;0.24;6.9;0.35;1827721664;0.39;117.0;0.9942;9.0;10.2
2024-07-18T09:09:49.024145+UTC;8.2;8;0.034;3.01;0.36;6.8;0.38;2126356819;0.22;90.0;0.9944;12.0;10.5
2024-07-18T09:09:49.024145+UTC;7.1;6;0.033;2.91;0.28;3.6;0.78;1711476079;0.19;78.0;0.993;16.0;11.4
2024-07-18T09:09:49.024145+UTC;7.3;7;0.05;3.04;0.36;13.1;0.46;972647674;0.25;200.0;0.9986;35.0;8.9
2024-07-18T09:09:49.024145+UTC;7.9;6;0.04;3.14;0.34;1.2;0.41;3555355963;0.2;118.0;0.9932;29.0;10.6
2024-07-18T09:09:49.024145+UTC;7.1;6;0.037;3.31;0.32;5.9;0.4;1093072139;0.26;97.0;0.9934;39.0;11.6
2024-07-18T09:09:49.024145+UTC;7.0;6;0.035;3.19;0.34;5.7;0.46;1939460381;0.2;83.0;0.9928;32.0;11.5
2024-07-18T09:09:49.024145+UTC;6.9;8;0.035;3.25;0.33;4.1;0.79;3287154623;0.3;155.0;0.9925;26.0;12.3
2024-07-18T09:09:49.024145+UTC;8.1;6;0.042;3.14;0.49;7.1;0.41;1008702927;0.29;124.0;0.9944;22.0;10.8
2024-07-18T09:09:49.024145+UTC;5.8;6;0.037;3.29;0.3;1.4;0.38;461541511;0.17;130.0;0.9909;55.0;11.3
2024-07-18T09:09:49.024145+UTC;5.9;5;0.038;3.36;0.02;0.8;0.36;1160517461;0.415;63.0;0.9932;22.0;9.3
2024-07-18T09:09:49.024145+UTC;6.6;6;0.045;3.36;0.26;1.3;0.6;3411766344;0.23;128.0;0.9934;16.0;10.0
2024-07-18T09:09:49.024145+UTC;8.6;3;0.057;3.04;0.35;15.55;0.63;2713127212;0.55;366.5;1.0001;35.5;11.0
2024-07-18T09:09:49.024145+UTC;6.9;5;0.044;3.13;0.74;1.0;0.55;3493274214;0.35;132.0;0.992;18.0;10.2
2024-07-18T09:09:49.024145+UTC;7.6;7;0.04;3.07;0.74;1.6;0.4;692716877;0.14;103.0;0.9916;27.0;10.8
2024-07-18T09:09:49.024145+UTC;9.2;4;0.042;3.1;0.49;11.8;0.34;3208764335;0.28;137.0;0.998;29.0;10.1
2024-07-18T09:09:49.024145+UTC;6.2;6;0.047;3.27;0.49;4.5;0.37;2552140481;0.18;90.0;0.9919;17.0;11.6
2024-07-18T09:09:49.024145+UTC;5.3;5;0.051;3.32;0.24;1.1;0.47;580657797;0.165;105.0;0.9925;25.0;9.1
2024-07-18T09:09:49.024145+UTC;9.8;4;0.056;3.06;0.74;10.0;0.43;2450894406;0.25;225.0;0.9977;36.0;10.0
2024-07-18T09:09:49.024145+UTC;8.1;6;0.042;3.14;0.49;7.1;0.41;1008702927;0.29;124.0;0.9944;22.0;10.8
2024-07-18T09:09:49.024145+UTC;6.8;6;0.052;3.25;0.49;0.9;0.35;2752139985;0.22;128.0;0.991;26.0;11.4
2024-07-18T09:09:49.024145+UTC;7.2;6;0.045;3.05;0.49;1.0;0.34;4049296583;0.22;140.0;0.99;34.0;12.7
2024-07-18T09:09:49.024145+UTC;7.4;5;0.042;3.13;0.49;1.1;0.55;2564403348;0.25;156.0;0.9917;35.0;11.3
2024-07-18T09:09:49.024145+UTC;8.2;7;0.033;3.0;0.49;1.1;0.68;2372534167;0.18;81.0;0.9923;28.0;10.4
2024-07-18T09:09:49.024145+UTC;6.1;5;0.051;3.3;0.49;1.5;0.46;1826012436;0.22;87.0;0.9928;18.0;9.6
2024-07-18T09:09:49.024145+UTC;7.0;4;0.048;3.0;0.24;1.0;0.31;1014457431;0.39;119.0;0.9923;8.0;10.1
2024-07-18T09:09:49.024145+UTC;6.1;5;0.051;3.3;0.49;1.5;0.46;1826012436;0.22;87.0;0.9928;18.0;9.6
2024-07-18T09:09:49.024145+UTC;6.5;7;0.03;3.1;0.49;2.9;0.49;3135095816;0.36;94.0;0.9902;16.0;12.1
2024-07-18T09:09:49.024145+UTC;7.1;6;0.031;3.07;0.49;1.2;0.33;2040203569;0.29;99.0;0.9893;32.0;12.2
2024-07-18T09:09:49.024145+UTC;7.4;5;0.042;3.13;0.49;1.1;0.55;2564403348;0.25;156.0;0.9917;35.0;11.3
2024-07-18T09:09:49.024145+UTC;6.9;5;0.053;3.17;0.24;14.2;0.5;3710461652;0.23;94.0;0.9982;19.0;9.6
2024-07-18T09:09:49.024145+UTC;8.5;5;0.051;2.99;0.74;17.85;0.7;2742445094;0.56;243.0;1.0005;51.0;9.2
2024-07-18T09:09:49.024145+UTC;8.2;7;0.033;3.0;0.49;1.1;0.68;2372534167;0.18;81.0;0.9923;28.0;10.4
2024-07-18T09:09:49.024145+UTC;6.3;5;0.05;3.23;0.49;7.1;0.34;1987029790;0.23;210.0;0.9951;67.0;9.5
2024-07-18T09:09:49.024145+UTC;6.1;5;0.052;3.16;0.49;7.6;0.47;3181792302;0.25;226.0;0.9956;67.0;8.9
2024-07-18T09:09:49.024145+UTC;7.2;5;0.05;3.03;0.74;13.6;0.44;2666390962;0.26;162.0;0.998;56.0;8.8
2024-07-18T09:09:49.024145+UTC;7.2;5;0.057;3.16;0.24;1.4;0.35;2685036915;0.31;117.0;0.9928;17.0;10.5
2024-07-18T09:09:49.024145+UTC;8.0;5;0.061;3.08;0.49;1.2;0.34;3510048698;0.25;117.0;0.9938;27.0;9.4
2024-07-18T09:09:49.024145+UTC;7.0;6;0.04;3.24;0.49;5.3;0.4;3891961149;0.18;125.0;0.9914;34.0;12.2
2024-07-18T09:09:49.024145+UTC;7.8;6;0.033;3.14;0.49;13.0;0.35;3937322467;0.43;158.0;0.9955;37.0;11.3
2024-07-18T09:09:49.024145+UTC;8.3;6;0.044;3.25;0.74;4.45;0.42;103754932;0.2;130.0;0.9924;33.0;12.2
2024-07-18T09:09:49.024145+UTC;6.3;6;0.063;3.38;0.49;1.2;0.42;3182005573;0.27;92.0;0.9911;35.0;12.2
2024-07-18T09:09:49.024145+UTC;7.4;6;0.055;3.23;0.49;1.2;0.47;949832383;0.16;150.0;0.9917;18.0;11.2
2024-07-18T09:09:49.024145+UTC;7.4;6;0.055;3.23;0.49;1.2;0.47;949832383;0.16;150.0;0.9917;18.0;11.2
2024-07-18T09:09:49.024145+UTC;6.9;6;0.036;3.2;0.49;6.6;0.27;517898622;0.19;172.0;0.9932;49.0;11.5
2024-07-18T09:09:49.024145+UTC;7.8;6;0.033;3.14;0.49;13.0;0.35;3937322467;0.43;158.0;0.9955;37.0;11.3
2024-07-18T09:09:49.024145+UTC;7.2;5;0.048;3.01;0.49;1.1;0.42;3330251614;0.4;138.0;0.9929;11.0;9.3
2024-07-18T09:09:49.024145+UTC;7.8;6;0.033;3.14;0.49;13.0;0.35;3937322467;0.43;158.0;0.9955;37.0;11.3
2024-07-18T09:09:49.024145+UTC;7.6;7;0.034;3.14;0.49;14.0;0.38;2532023297;0.52;156.0;0.9958;37.0;11.8
2024-07-18T09:09:49.024145+UTC;8.3;5;0.054;2.99;0.49;19.8;0.54;3480902703;0.21;231.0;1.0012;50.0;9.2
2024-07-18T09:09:49.024145+UTC;6.9;5;0.069;3.0;0.74;11.2;0.81;1724803113;0.34;150.0;0.9968;44.0;9.2
2024-07-18T09:09:49.024145+UTC;6.3;6;0.063;3.38;0.49;1.2;0.42;3182005573;0.27;92.0;0.9911;35.0;12.2
2024-07-18T09:09:49.024145+UTC;8.3;6;0.044;3.25;0.74;4.45;0.42;103754932;0.2;130.0;0.9924;33.0;12.2
2024-07-18T09:09:49.024145+UTC;7.1;6;0.044;3.31;0.74;2.7;0.41;3363197579;0.22;144.0;0.991;42.0;12.2
2024-07-18T09:09:49.024145+UTC;7.9;6;0.048;3.24;0.49;4.5;0.42;2187864253;0.11;133.0;0.9946;27.0;10.6
2024-07-18T09:09:49.024145+UTC;8.5;6;0.05;3.28;0.74;3.6;0.4;2138952027;0.17;128.0;0.9928;29.0;12.4
2024-07-18T09:09:49.024145+UTC;6.4;6;0.048;3.56;0.49;5.4;0.44;2565554762;0.145;164.0;0.9946;54.0;10.8
2024-07-18T09:09:49.024145+UTC;7.4;6;0.055;3.23;0.49;1.2;0.47;949832383;0.16;150.0;0.9917;18.0;11.2
2024-07-18T09:09:49.024145+UTC;8.3;6;0.051;3.06;0.49;1.2;0.46;2266487261;0.19;137.0;0.9918;11.0;11.0
2024-07-18T09:09:49.024145+UTC;8.0;8;0.031;3.16;0.49;9.1;0.27;1690643380;0.44;151.0;0.9926;46.0;12.7
2024-07-18T09:09:49.024145+UTC;7.0;5;0.044;3.46;0.74;0.8;0.53;4069435425;0.2;163.0;0.9931;19.0;10.2
2024-07-18T09:09:49.024145+UTC;6.9;6;0.036;3.2;0.49;6.6;0.27;517898622;0.19;172.0;0.9932;49.0;11.5
2024-07-18T09:09:49.024145+UTC;7.1;7;0.03;3.13;0.49;3.0;0.39;722145820;0.25;96.0;0.9903;30.0;12.3
2024-07-18T09:09:49.024145+UTC;6.5;5;0.046;3.19;0.24;1.6;0.39;3486326573;0.24;60.0;0.9928;15.0;9.8
2024-07-18T09:09:49.024145+UTC;7.2;5;0.048;3.01;0.49;1.1;0.42;3330251614;0.4;138.0;0.9929;11.0;9.3
2024-07-18T09:09:49.024145+UTC;7.6;7;0.034;3.14;0.49;14.0;0.38;2532023297;0.52;156.0;0.9958;37.0;11.8
2024-07-18T09:09:49.024145+UTC;7.8;6;0.033;3.14;0.49;13.0;0.35;3937322467;0.43;158.0;0.9955;37.0;11.3
2024-07-18T09:09:49.024145+UTC;7.8;5;0.052;3.15;0.49;1.35;0.28;2297938988;0.21;48.0;0.9911;6.0;11.4
2024-07-18T09:09:49.024145+UTC;7.0;6;0.038;3.21;0.49;5.9;0.48;1268129507;0.2;128.0;0.9938;39.0;10.8
2024-07-18T09:09:49.024145+UTC;6.9;4;0.057;2.99;0.24;3.6;0.48;1752326769;0.25;85.0;0.9942;13.0;9.5
2024-07-18T09:09:49.024145+UTC;7.2;6;0.05;3.46;0.49;1.3;0.44;585088296;0.08;148.0;0.9945;18.0;10.2
2024-07-18T09:09:49.024145+UTC;7.1;5;0.028;3.22;0.49;8.7;0.36;523366374;0.85;184.0;0.9962;40.0;10.7
2024-07-18T09:09:49.024145+UTC;7.6;6;0.04;3.05;0.24;1.2;0.29;2261019022;0.51;104.0;0.992;10.0;10.8
2024-07-18T09:09:49.024145+UTC;7.9;6;0.044;2.99;0.24;4.6;0.28;659781724;0.22;159.0;0.9927;39.0;11.5
